id,age_group,employment_sector,start_date,end_date,length,membership,retention_3m,retention_6m,retention_12m,current,reason_to_leave,churn_type,revenue_lifetime,num_membership_change,active_1x,active_rate_1x,active_2x,active_rate_2x,active_3x,active_rate_3x,active_4x,active_rate_4x,active_unlim,active_rate_unlim,active_group,active_rate_group,active_distance,active_rate_distance,former_1x,former_rate_1x,former_2x,former_rate_2x,former_3x,former_rate_3x,former_4x,former_rate_4x,former_unlim,former_rate_unlim,former_group,former_rate_group,former_distance,former_rate_distance,num_active_reups,num_former_reups,num_active_breaks,num_former_breaks,num_ticket_billing,num_ticket_scheduling,num_ticket_service,num_ticket_cx,total_sessions,attended,cancelled,lost,pending,new_month_1,current_month_1,leave_month_1,new_month_2,current_month_2,leave_month_2,new_month_3,current_month_3,leave_month_3,new_month_4,current_month_4,leave_month_4,new_month_5,current_month_5,leave_month_5,new_month_6,current_month_6,leave_month_6,new_month_7,current_month_7,leave_month_7,new_month_8,current_month_8,leave_month_8,new_month_9,current_month_9,leave_month_9,new_month_10,current_month_10,leave_month_10,new_month_11,current_month_11,leave_month_11,new_month_12,current_month_12,leave_month_12,new_month_13,current_month_13,leave_month_13,new_month_14,current_month_14,leave_month_14,new_month_15,current_month_15,leave_month_15,new_month_16,current_month_16,leave_month_16,new_month_17,current_month_17,leave_month_17,new_month_18,current_month_18,leave_month_18,new_month_19,current_month_19,leave_month_19,new_month_20,current_month_20,leave_month_20,new_month_21,current_month_21,leave_month_21,new_month_22,current_month_22,leave_month_22,new_month_23,current_month_23,leave_month_23,new_month_24,current_month_24,leave_month_24,new_month_25,current_month_25,leave_month_25,new_month_26,current_month_26,leave_month_26,new_month_27,current_month_27,leave_month_27,new_month_28,current_month_28,leave_month_28,new_month_29,current_month_29,leave_month_29,new_month_30,current_month_30,leave_month_30,new_month_31,current_month_31,leave_month_31,new_month_32,current_month_32,leave_month_32,new_month_33,current_month_33,leave_month_33,new_month_34,current_month_34,leave_month_34
168,2,14,2018-03-28,2018-08-15,140,3,1,0,0,0,8,3,2130.05,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,5,426.01,0,0,0,0,0,0,0,0,na,2,na,0,0,0,2,0,60,52,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2,3,2020-01-16,2020-10-05,263,2,1,1,0,1,na,na,2218.76,1,0,0,2,422.62,1,338.44,0,0,0,0,0,0,4,258.77,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3,na,0,na,1,5,3,2,28,5,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
171,3,12,2019-01-04,2019-06-18,165,3,1,0,0,0,3,3,3722.79,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,6,648.67,0,0,0,0,0,0,0,0,na,3,na,0,2,15,4,0,72,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3,8,2018-04-16,2018-05-15,29,2,0,0,0,0,6,3,154.51,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,154.81,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,0,2,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3,7,2019-07-29,2019-11-29,123,6,1,0,0,0,7,4,1129.5,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,4,282.5,0,0,na,1,na,0,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,3,7,2016-06-28,2020-03-29,1370,2,1,1,1,0,10,3,15456.93,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,45,340.53,0,0,0,0,0,0,0,0,0,0,na,24,na,1,0,30,4,6,360,145,2,210,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3,1,2018-11-03,2019-05-28,206,3,1,1,0,0,8,4,2400,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,6,400,0,0,0,0,0,0,0,0,na,3,na,1,0,8,3,0,72,38,25,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,4,5,2013-04-02,2020-01-20,2484,4,1,1,1,0,4,3,29164.51,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,8,419.26,55,369.51,0,0,0,0,0,0,na,31,na,5,0,102,23,22,844,285,226,329,4,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3,6,2011-09-20,2020-10-05,1615,2,1,1,1,1,na,na,13056.02,0,0,0,55,197.28,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,27,na,4,na,1,41,40,10,440,169,161,0,110,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
179,4,15,2013-12-06,2019-11-20,1600,3,1,1,1,0,6,3,20317.1,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,3,187.96,41,337.13,10,426.01,0,0,0,0,0,0,na,27,na,3,0,184,32,13,676,241,244,186,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2,6,2019-11-09,2019-12-19,40,3,0,0,0,0,8,3,450.87,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,450.87,0,0,0,0,0,0,0,0,na,1,na,0,0,0,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,4,6,2018-12-03,2019-01-02,30,6,0,0,0,0,7,3,226,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,1,226,0,0,na,1,na,0,0,1,1,1,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2,12,2018-10-01,2018-11-01,31,3,0,0,0,0,2,3,380.81,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,380.81,0,0,0,0,0,0,0,0,na,1,na,0,0,0,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3,13,2020-09-13,2020-10-05,22,3,0,0,0,1,na,na,450.87,0,0,0,0,0,1,450.87,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,na,0,na,0,9,2,2,12,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
183,2,6,2018-10-02,2018-11-01,30,2,0,0,0,0,8,3,154.81,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,154.81,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,0,1,1,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,3,6,2019-07-13,2020-03-29,260,6,1,1,0,0,10,1,1143.3,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,8,114.13,0,0,na,4,na,1,0,0,0,0,160,64,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,14,2018-04-03,2018-06-10,68,3,0,0,0,0,5,4,908.52,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,2,456.01,0,0,0,0,0,0,0,0,na,1,na,1,1,0,3,0,24,13,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,13,2019-01-23,2020-03-29,431,6,1,1,1,0,10,1,4381.86,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4,202.84,0,0,4,282.64,0,0,0,0,7,279.66,0,0,na,7,na,4,1,4,5,3,48,19,1,18,10,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,4,3,2014-12-10,2019-06-30,1663,3,1,1,1,0,6,3,19651.61,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,38,363.66,0,0,0,0,0,0,10,169.5,na,24,na,7,0,34,8,5,456,179,225,52,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,3,15,2016-05-21,2020-03-29,1408,2,1,1,1,0,10,1,8690.23,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,62,100.98,0,0,0,0,0,0,0,0,0,0,na,31,na,2,2,150,22,7,496,233,120,117,26,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3,12,2019-01-02,2019-01-04,2,2,0,0,0,0,5,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,0,na,0,1,0,1,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,6,4,2019-07-29,2019-10-12,75,4,0,0,0,0,5,3,1974.68,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,3,658.23,0,0,0,0,0,0,na,1,na,0,0,5,5,5,48,8,8,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3,12,2019-09-11,2020-03-29,200,2,1,1,0,0,10,1,2255.48,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,6,374.91,0,0,0,0,0,0,0,0,0,0,na,2,na,1,0,4,2,0,48,20,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2,1,2019-01-06,2019-01-15,9,3,0,0,0,0,5,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,na,0,na,0,1,0,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3,7,2013-05-24,2020-10-05,2691,3,1,1,1,1,na,na,14606.24,1,0,0,0,0,34,339.93,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,17,na,2,na,0,89,20,22,408,364,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
195,1,14,2016-09-03,2020-10-05,1493,2,1,1,1,1,na,na,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,24,na,0,na,0,0,0,0,384,183,45,124,32,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
196,3,1,2017-11-26,2020-03-29,854,2,1,1,1,0,10,1,14127.49,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,11,405.83,15,421.34,2,482.51,0,0,0,0,1,258.77,na,14,na,3,5,12,8,3,300,216,29,13,42,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,4,5,2020-04-20,2020-05-19,29,7,0,0,0,0,9,3,258.77,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,1,258.77,na,1,na,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,3,2016-08-22,2018-06-14,661,2,1,1,1,0,4,3,7722.89,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,20,338.93,0,0,0,0,0,0,0,0,0,0,na,10,na,3,0,0,5,0,160,160,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,4,6,2014-03-14,2020-10-05,2397,2,1,1,1,1,na,na,32480.87,0,0,0,0,0,79,361.29,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,39,na,8,na,2,170,31,10,632,215,145,233,39,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
200,3,3,2017-03-13,2018-06-27,471,3,1,1,1,0,4,3,7352.17,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,16,426.01,0,0,0,0,0,0,0,0,na,8,na,0,0,18,7,2,192,130,25,37,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,5,15,2019-08-09,2020-10-05,423,3,1,1,1,1,na,na,4834.09,0,0,0,0,0,8,515.92,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4,na,3,na,0,14,0,0,96,80,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
202,3,6,2018-03-27,2018-05-26,60,3,0,0,0,0,2,2,852.02,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,2,426.01,0,0,0,0,0,0,0,0,na,1,na,0,0,1,2,0,24,23,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3,6,2018-05-16,2019-05-27,376,2,1,1,1,0,6,4,5314.87,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,11,405.05,0,0,0,0,0,0,0,0,0,0,na,5,na,1,0,1,4,1,88,64,3,16,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,3,15,2019-08-15,2019-09-13,29,3,0,0,0,0,2,2,338.44,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,338.44,0,0,0,0,0,0,0,0,na,1,na,0,0,1,2,0,12,5,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2,6,2019-01-14,2019-01-30,16,4,0,0,0,0,9,4,789.87,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,1,699,0,0,0,0,0,0,na,1,na,0,0,0,2,0,16,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,3,13,2018-03-08,2018-10-12,218,2,1,1,0,0,4,3,2111.64,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,7,301.66,0,0,0,0,0,0,0,0,0,0,na,3,na,0,0,0,3,1,56,41,7,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,4,9,2012-07-24,2018-08-25,679,3,1,1,1,0,5,3,8753.55,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,21,377.58,0,0,0,0,0,0,0,0,na,10,na,4,1,30,6,4,252,54,19,179,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,3,15,2018-04-25,2020-10-05,894,2,1,1,1,1,na,na,12677.32,0,0,0,33,374.95,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,16,na,3,na,0,5,5,0,232,195,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
